race_id,venue,race_date,race_name,distance,grade,single_dog_name,issue_type
ppk_2025-04-19_320_M,PPK,2025-04-19,,320,M,"Perez Bale","Single dog race - incomplete data"
tare_2025-04-19_300_3,TARE,2025-04-19,,300,3,"Quick To Judge","Single dog race - incomplete data"
gee_2025-04-18_400_Grade_5,GEE,2025-04-18,,400,"Grade 5","HIGH END CASH","Single dog race - incomplete data"
gee_2025-04-18_460_Grade_5,GEE,2025-04-18,,460,"Grade 5","CATCH SOME RAYS","Single dog race - incomplete data"
hea_2025-04-18_300_Tier_3_-_Grade_6,HEA,2025-04-18,,300,"Tier 3 - Grade 6","SASSY MUSTANG","Single dog race - incomplete data"
hea_2025-04-18_350_Tier_3_-_Restricted_Win,HEA,2025-04-18,,350,"Tier 3 - Restricted Win","WANT SOME","Single dog race - incomplete data"
hobt_2025-04-18_340_5,HOBT,2025-04-18,,340,5,Draymond,"Single dog race - incomplete data"
hobt_2025-04-18_340_J_M,HOBT,2025-04-18,,340,J/M,"Lefroy Lass","Single dog race - incomplete data"
hobt_2025-04-18_340_R_W,HOBT,2025-04-18,,340,R/W,"Miss Tripitaka","Single dog race - incomplete data"
hobt_2025-04-18_461_MI4_5MA,HOBT,2025-04-18,,461,MI4/5MA,"Legendary Danger","Single dog race - incomplete data"
mand_2025-04-18_300_6,MAND,2025-04-18,,300,6,"Zeze Gold","Single dog race - incomplete data"
mand_2025-04-18_400_3_4,MAND,2025-04-18,,400,3/4,"Esperance Ace","Single dog race - incomplete data"
mand_2025-04-18_400_NOV,MAND,2025-04-18,,400,NOV,Sublime,"Single dog race - incomplete data"
mand_2025-04-18_488_5,MAND,2025-04-18,,488,5,"Malcolm Byte","Single dog race - incomplete data"
war_2025-04-18_400_Grade_6,WAR,2025-04-18,,400,"Grade 6","INVICTUS HARMONY","Single dog race - incomplete data"
war_2025-04-18_460_Mixed_4_5,WAR,2025-04-18,,460,"Mixed 4/5","ROWDY'S BEAST","Single dog race - incomplete data"
apth_2025-04-17_520_M5,APTH,2025-04-17,,520,M5,"Flaming Galah","Single dog race - incomplete data"
apth_2025-04-17_600_4_5,APTH,2025-04-17,,600,4/5,"Ace's Chance","Single dog race - incomplete data"
apth_2025-04-17_710_5_6,APTH,2025-04-17,,710,5/6,"Hara's Harper","Single dog race - incomplete data"
ap_k_2025-04-17_530_SE,AP_K,2025-04-17,,530,SE,"Stunning Mouse","Single dog race - incomplete data"
ap_k_2025-04-17_730_OPEN,AP_K,2025-04-17,,730,OPEN,"VISTA ARGON","Single dog race - incomplete data"
ben_2025-04-17_500_Tier_3_-_Grade_7,BEN,2025-04-17,,500,"Tier 3 - Grade 7","CORNHILL RAVEN","Single dog race - incomplete data"
ben_2025-04-17_500_Tier_3_-_Maiden,BEN,2025-04-17,,500,"Tier 3 - Maiden","WHODAT HOOKED","Single dog race - incomplete data"
caso_2025-04-17_300_M1_M2_M3,CASO,2025-04-17,,300,M1/M2/M3,"My Reputation","Single dog race - incomplete data"
caso_2025-04-17_411_4_5,CASO,2025-04-17,,411,4/5,"Nitro Slim","Single dog race - incomplete data"
dapt_2025-04-17_297_3_4,DAPT,2025-04-17,,297,3/4,"Ebony Panda","Single dog race - incomplete data"
dapt_2025-04-17_600_5,DAPT,2025-04-17,,600,5,"Good Deed","Single dog race - incomplete data"
hobt_2025-04-17_340_R_W,HOBT,2025-04-17,,340,R/W,"Dream Once","Single dog race - incomplete data"
hobt_2025-04-17_461_5,HOBT,2025-04-17,,461,5,"Motton Lass","Single dog race - incomplete data"
mand_2025-04-17_300_3_4,MAND,2025-04-17,,300,3/4,"Shine On Lilly","Single dog race - incomplete data"
mand_2025-04-17_300_6,MAND,2025-04-17,,300,6,"Flaming Gas","Single dog race - incomplete data"
mand_2025-04-17_300_FFA,MAND,2025-04-17,,300,FFA,"Edith Hook","Single dog race - incomplete data"
mand_2025-04-17_300_NOV,MAND,2025-04-17,,300,NOV,"Elle's Bella","Single dog race - incomplete data"
mand_2025-04-17_488_4_5,MAND,2025-04-17,,488,4/5,"GENO BRAVINSKI","Single dog race - incomplete data"
mt_g_2025-04-17_305_M,MT_G,2025-04-17,,305,M,"MOONLIGHT JAZZ","Single dog race - incomplete data"
mt_g_2025-04-17_400_TG5+W,MT_G,2025-04-17,,400,TG5+W,"Mr. Quirky","Single dog race - incomplete data"
mt_g_2025-04-17_512_TG1-4W,MT_G,2025-04-17,,512,TG1-4W,"Bali Unleashed","Single dog race - incomplete data"
musw_2025-04-17_336_M3,MUSW,2025-04-17,,336,M3,"Miss Tallowood","Single dog race - incomplete data"
musw_2025-04-17_431_5,MUSW,2025-04-17,,431,5,"Rustic Rango","Single dog race - incomplete data"
war_2025-04-17_390_Grade_5,WAR,2025-04-17,,390,"Grade 5","Winslow Wish","Single dog race - incomplete data"
war_2025-04-17_390_Mixed_4_5,WAR,2025-04-17,,390,"Mixed 4/5",Remarli,"Single dog race - incomplete data"
war_2025-04-17_400_Grade_7,WAR,2025-04-17,,400,"Grade 7","SUPER SPEED","Single dog race - incomplete data"
war_2025-04-17_450_Mixed_6_7,WAR,2025-04-17,,450,"Mixed 6/7","BELAIR ETHYL","Single dog race - incomplete data"
war_2025-04-17_460_Restricted_Win,WAR,2025-04-17,,460,"Restricted Win",SARILDA,"Single dog race - incomplete data"
war_2025-04-17_650_Special_Event,WAR,2025-04-17,,650,"Special Event","RADAR'S PATROL","Single dog race - incomplete data"
w_pk_2025-04-17_520_4_5,W_PK,2025-04-17,,520,4/5,"Night Agent","Single dog race - incomplete data"
w_pk_2025-04-17_520_M,W_PK,2025-04-17,,520,M,"Honey Badger","Single dog race - incomplete data"
w_pk_2025-04-17_720_MX,W_PK,2025-04-17,,720,MX,"Kia Keeping","Single dog race - incomplete data"
apwe_2025-04-16_395_6,APWE,2025-04-16,,395,6,"Stormy Mustang","Single dog race - incomplete data"
apwe_2025-04-16_395_M,APWE,2025-04-16,,395,M,"Waikarie Koby","Single dog race - incomplete data"
bal_2025-04-16_390_Mixed_4_5,BAL,2025-04-16,,390,"Mixed 4/5","IDYLLIC JAMES","Single dog race - incomplete data"
bal_2025-04-16_450_Grade_5_Heat,BAL,2025-04-16,,450,"Grade 5 Heat","BETTY'S GARDEN","Single dog race - incomplete data"
bal_2025-04-16_450_Restricted_Win,BAL,2025-04-16,,450,"Restricted Win","PURPLE SAPPHIRE","Single dog race - incomplete data"
cann_2025-04-16_275_6,CANN,2025-04-16,,275,6,"Dawn Of Time","Single dog race - incomplete data"
cann_2025-04-16_275_FFA,CANN,2025-04-16,,275,FFA,"Doreen Keeping","Single dog race - incomplete data"
cann_2025-04-16_381_M,CANN,2025-04-16,,381,M,"Lara Magic","Single dog race - incomplete data"
cann_2025-04-16_381_NOV,CANN,2025-04-16,,381,NOV,Intensified,"Single dog race - incomplete data"
cann_2025-04-16_520_5_6,CANN,2025-04-16,,520,5/6,"PAGE ONE NEWS","Single dog race - incomplete data"
darw_2025-04-16_383_5_M,DARW,2025-04-16,,383,5/M,"Canya Molly","Single dog race - incomplete data"
gawl_2025-04-16_531_6,GAWL,2025-04-16,,531,6,"NITRO NEO","Single dog race - incomplete data"
gee_2025-04-16_460_Grade_5_T3,GEE,2025-04-16,,460,"Grade 5 T3","BOGAN BEND","Single dog race - incomplete data"
gunn_2025-04-16_340_5,GUNN,2025-04-16,,340,5,"Stitched Up Lucy","Single dog race - incomplete data"
gunn_2025-04-16_340_M,GUNN,2025-04-16,,340,M,"Cinnamon Swirl","Single dog race - incomplete data"
mea_2025-04-16_525_Grade_5,MEA,2025-04-16,,525,"Grade 5","MEMPHIS RAINS","Single dog race - incomplete data"
rock_2025-04-16_407_5,ROCK,2025-04-16,,407,5,"Jester Beach","Single dog race - incomplete data"
sal_2025-04-16_510_Tier_3_-_Maiden,SAL,2025-04-16,,510,"Tier 3 - Maiden","DARNUM DUKE","Single dog race - incomplete data"
tema_2025-04-16_330_NG1-4,TEMA,2025-04-16,,330,NG1-4,"Miss Fahrenheit","Single dog race - incomplete data"
tema_2025-04-16_457_4_5,TEMA,2025-04-16,,457,4/5,"Bianca's Boy","Single dog race - incomplete data"
tema_2025-04-16_457_5,TEMA,2025-04-16,,457,5,"Faithful Flyer","Single dog race - incomplete data"
ben_2025-04-15_425_Maiden,BEN,2025-04-15,,425,Maiden,"ATOMIC DIVA","Single dog race - incomplete data"
bul_2025-04-15_340_M,BUL,2025-04-15,,340,M,"Runaway Simba","Single dog race - incomplete data"
bul_2025-04-15_400_5,BUL,2025-04-15,,400,5,"Angelic Angel","Single dog race - incomplete data"
bul_2025-04-15_472_MX,BUL,2025-04-15,,472,MX,"Lailai Marama","Single dog race - incomplete data"
gosf_2025-04-15_388_M1_M2_M3,GOSF,2025-04-15,,388,M1/M2/M3,"Double Threat","Single dog race - incomplete data"
gosf_2025-04-15_515_4_5,GOSF,2025-04-15,,515,4/5,"Laurie's Rupee","Single dog race - incomplete data"
graf_2025-04-15_350_M2_M3,GRAF,2025-04-15,,350,M2/M3,"Ever Since","Single dog race - incomplete data"
graf_2025-04-15_450_5,GRAF,2025-04-15,,450,5,"What About Mick","Single dog race - incomplete data"
hor_2025-04-15_410_Mixed_4_5,HOR,2025-04-15,,410,"Mixed 4/5","Show The Magic","Single dog race - incomplete data"
hor_2025-04-15_410_Mixed_6_7,HOR,2025-04-15,,410,"Mixed 6/7","DIAMANTINA JADE","Single dog race - incomplete data"
hor_2025-04-15_485_Mixed_4_5,HOR,2025-04-15,,485,"Mixed 4/5","CABAO LAPIS","Single dog race - incomplete data"
mand_2025-04-15_400_5,MAND,2025-04-15,,400,5,"Predator Gundi","Single dog race - incomplete data"
mand_2025-04-15_400_5_6,MAND,2025-04-15,,400,5/6,"Dynamite Mac","Single dog race - incomplete data"
mand_2025-04-15_400_NOV,MAND,2025-04-15,,400,NOV,"Long Gone","Single dog race - incomplete data"
mand_2025-04-15_488_NOV,MAND,2025-04-15,,488,NOV,"Incredible Heart","Single dog race - incomplete data"
mbs_2025-04-15_300_6,MBS,2025-04-15,,300,6,"Kicker Dusty","Single dog race - incomplete data"
mbs_2025-04-15_300_OPEN,MBS,2025-04-15,,300,OPEN,"South Boys","Single dog race - incomplete data"
mbs_2025-04-15_350_5,MBS,2025-04-15,,350,5,"Spring Whiskey","Single dog race - incomplete data"
mbs_2025-04-15_350_6,MBS,2025-04-15,,350,6,"Plodding Along","Single dog race - incomplete data"
qot_2025-04-15_457_6,QOT,2025-04-15,,457,6,Oxidisation,"Single dog race - incomplete data"
qot_2025-04-15_457_M,QOT,2025-04-15,,457,M,"Kalina Pearl","Single dog race - incomplete data"
tvle_2025-04-15_380_3_4,TVLE,2025-04-15,,380,3/4,"Showtime Donald","Single dog race - incomplete data"
tvle_2025-04-15_498_OPEN,TVLE,2025-04-15,,498,OPEN,"SAINTLY HIGHWAY","Single dog race - incomplete data"
tvle_2025-04-15_498_P5,TVLE,2025-04-15,,498,P5,"Tijuana Twinkle","Single dog race - incomplete data"
war_2025-04-15_400_Grade_7,WAR,2025-04-15,,400,"Grade 7","TINY FOX","Single dog race - incomplete data"
war_2025-04-15_400_Mixed_4_5,WAR,2025-04-15,,400,"Mixed 4/5","LOVELY LAINEY","Single dog race - incomplete data"
war_2025-04-15_400_Mixed_6_7,WAR,2025-04-15,,400,"Mixed 6/7","BELLA STELLA","Single dog race - incomplete data"
war_2025-04-15_460_Mixed_6_7,WAR,2025-04-15,,460,"Mixed 6/7","CHEEKY CHOMPERS","Single dog race - incomplete data"
apmo_2025-04-14_520_4_5,APMO,2025-04-14,,520,4/5,"Pringle Tiger","Single dog race - incomplete data"
apmo_2025-04-14_520_5,APMO,2025-04-14,,520,5,"Brewery Town","Single dog race - incomplete data"
apmo_2025-04-14_520_M,APMO,2025-04-14,,520,M,"Lone Piper","Single dog race - incomplete data"
ap_k_2025-04-14_342_5,AP_K,2025-04-14,,342,5,"Aston Verona","Single dog race - incomplete data"
bal_2025-04-14_450_Tier_3_-_Grade_7,BAL,2025-04-14,,450,"Tier 3 - Grade 7","MIA MADELLA","Single dog race - incomplete data"
lctn_2025-04-14_278_6,LCTN,2025-04-14,,278,6,"Changing Lanes","Single dog race - incomplete data"
lctn_2025-04-14_515_6,LCTN,2025-04-14,,515,6,"Mustang Carly","Single dog race - incomplete data"
lctn_2025-04-14_600_5,LCTN,2025-04-14,,600,5,"Dianne's Beauty","Single dog race - incomplete data"
mait_2025-04-14_400_5,MAIT,2025-04-14,,400,5,"Ms. Wow","Single dog race - incomplete data"
mait_2025-04-14_400_M2_M3,MAIT,2025-04-14,,400,M2/M3,"Our China Red","Single dog race - incomplete data"
nor_2025-04-14_297_3_4,NOR,2025-04-14,,297,3/4,"Poppy Tahleia","Single dog race - incomplete data"
nor_2025-04-14_297_5_6,NOR,2025-04-14,,297,5/6,"Harper Smirch","Single dog race - incomplete data"
nor_2025-04-14_297_6,NOR,2025-04-14,,297,6,"High Level","Single dog race - incomplete data"
nowr_2025-04-14_365_M,NOWR,2025-04-14,,365,M,"French Revolver","Single dog race - incomplete data"
nowr_2025-04-14_365_NG1-4,NOWR,2025-04-14,,365,NG1-4,"Luna Zeal","Single dog race - incomplete data"
nowr_2025-04-14_520_MX,NOWR,2025-04-14,,520,MX,"Big Pablo","Single dog race - incomplete data"
san_2025-04-14_515_Grade_7,SAN,2025-04-14,,515,"Grade 7","DOONGALLA BAGGER","Single dog race - incomplete data"
san_2025-04-14_515_Restricted_Win,SAN,2025-04-14,,515,"Restricted Win","MOONLIGHT MILLER","Single dog race - incomplete data"
she_2025-04-14_390_Grade_5,SHE,2025-04-14,,390,"Grade 5","LITTLE MINNIE","Single dog race - incomplete data"
she_2025-04-14_390_Mixed_4_5,SHE,2025-04-14,,390,"Mixed 4/5","MAN OF COURAGE","Single dog race - incomplete data"
she_2025-04-14_450_Grade_5_Final,SHE,2025-04-14,,450,"Grade 5 Final","RIPPING IT UP","Single dog race - incomplete data"
she_2025-04-14_450_Mixed_4_5,SHE,2025-04-14,,450,"Mixed 4/5","PAW TABITHA","Single dog race - incomplete data"
waga_2025-04-14_320_M,WAGA,2025-04-14,,320,M,"Little Chew Chew","Single dog race - incomplete data"
waga_2025-04-14_320_NG1-4,WAGA,2025-04-14,,320,NG1-4,"Razzle Ann","Single dog race - incomplete data"
war_2025-04-14_390_Grade_6,WAR,2025-04-14,,390,"Grade 6","Mana's Way","Single dog race - incomplete data"
war_2025-04-14_390_Grade_7,WAR,2025-04-14,,390,"Grade 7","NEIGHBOURS ALARM","Single dog race - incomplete data"
war_2025-04-14_450_Grade_5,WAR,2025-04-14,,450,"Grade 5","Freddy Deeds","Single dog race - incomplete data"
war_2025-04-14_450_Mixed_6_7,WAR,2025-04-14,,450,"Mixed 6/7","JILL'S FANTASY","Single dog race - incomplete data"
apsu_2025-04-13_331_M,APSU,2025-04-13,,331,M,Rosmarino,"Single dog race - incomplete data"
ben_2025-04-13_425_Mixed_4_5,BEN,2025-04-13,,425,"Mixed 4/5","NEED A PILOT","Single dog race - incomplete data"
ben_2025-04-13_500_Grade_5,BEN,2025-04-13,,500,"Grade 5","TIGER SHARK","Single dog race - incomplete data"
bkhl_2025-04-13_375_3_4,BKHL,2025-04-13,,375,3/4,"Edgy Franky","Single dog race - incomplete data"
bkhl_2025-04-13_375_4,BKHL,2025-04-13,,375,4,"Edgy Nora","Single dog race - incomplete data"
darw_2025-04-13_312_5_M,DARW,2025-04-13,,312,5/M,Bowhunter,"Single dog race - incomplete data"
darw_2025-04-13_383_5_M,DARW,2025-04-13,,383,5/M,"Canya Molly","Single dog race - incomplete data"
graf_2025-04-13_350_4_5,GRAF,2025-04-13,,350,4/5,"Jo Jo Valley","Single dog race - incomplete data"
graf_2025-04-13_450_4_5,GRAF,2025-04-13,,450,4/5,Teresita,"Single dog race - incomplete data"
mbr_2025-04-13_395_SE,MBR,2025-04-13,,395,SE,"Secret Door","Single dog race - incomplete data"
mbr_2025-04-13_455_6,MBR,2025-04-13,,455,6,Mundulla,"Single dog race - incomplete data"
mbr_2025-04-13_680_5_6,MBR,2025-04-13,,680,5/6,"Exultant Mclaren","Single dog race - incomplete data"
mt_g_2025-04-13_400_6,MT_G,2025-04-13,,400,6,"Cuttin' Up Rough","Single dog race - incomplete data"
mt_g_2025-04-13_512_4_5,MT_G,2025-04-13,,512,4/5,"Lightning Pest","Single dog race - incomplete data"
mt_g_2025-04-13_512_6,MT_G,2025-04-13,,512,6,"Penny Drop","Single dog race - incomplete data"
mt_g_2025-04-13_600_4_5_6,MT_G,2025-04-13,,600,4/5/6,"PRINCETOWN FLYER","Single dog race - incomplete data"
qot_2025-04-13_457_4_5,QOT,2025-04-13,,457,4/5,"Blue Haze","Single dog race - incomplete data"
rich_2025-04-13_320_M,RICH,2025-04-13,,320,M,"Tap Out Girl","Single dog race - incomplete data"
rich_2025-04-13_320_NG1-4,RICH,2025-04-13,,320,NG1-4,"Busy Man","Single dog race - incomplete data"
rich_2025-04-13_401_4_5,RICH,2025-04-13,,401,4/5,"Cait Rod's Fly","Single dog race - incomplete data"
rock_2025-04-13_407_4,ROCK,2025-04-13,,407,4,"Zipping Bonanza","Single dog race - incomplete data"
rock_2025-04-13_407_4_5,ROCK,2025-04-13,,407,4/5,Novelist,"Single dog race - incomplete data"
rock_2025-04-13_407_M5,ROCK,2025-04-13,,407,M5,"Locked On Scotch","Single dog race - incomplete data"
rock_2025-04-13_407_P5,ROCK,2025-04-13,,407,P5,"Aston Biden","Single dog race - incomplete data"
sal_2025-04-13_510_Grade_5_Heat,SAL,2025-04-13,,510,"Grade 5 Heat",AVIATION,"Single dog race - incomplete data"
sal_2025-04-13_510_Restricted_Win,SAL,2025-04-13,,510,"Restricted Win","PAW OLYSLAGERS","Single dog race - incomplete data"
bal_2025-04-12_390_Mixed_6_7,BAL,2025-04-12,,390,"Mixed 6/7","Tonka Bale","Single dog race - incomplete data"
bal_2025-04-12_450_Grade_7,BAL,2025-04-12,,450,"Grade 7","CORNHILL HUSTLER","Single dog race - incomplete data"
bal_2025-04-12_545_Grade_5,BAL,2025-04-12,,545,"Grade 5","ZIPPING CARDI","Single dog race - incomplete data"
cann_2025-04-12_381_4_5,CANN,2025-04-12,,381,4/5,"Esperance Ace","Single dog race - incomplete data"
cann_2025-04-12_381_NOV,CANN,2025-04-12,,381,NOV,Cappadora,"Single dog race - incomplete data"
cann_2025-04-12_520_FFA,CANN,2025-04-12,,520,FFA,"Rippin' Moses","Single dog race - incomplete data"
cann_2025-04-12_715_OPEN,CANN,2025-04-12,,715,OPEN,"La Sagrada","Single dog race - incomplete data"
dubo_2025-04-12_318_4_5,DUBO,2025-04-12,,318,4/5,"CAR WASH CHAOS","Single dog race - incomplete data"
dubo_2025-04-12_318_5,DUBO,2025-04-12,,318,5,"Adele Cargo","Single dog race - incomplete data"
dubo_2025-04-12_318_M1_M2_M3,DUBO,2025-04-12,,318,M1/M2/M3,Talakai,"Single dog race - incomplete data"
dubo_2025-04-12_400_4_5,DUBO,2025-04-12,,400,4/5,"ZULU DRIVE BY","Single dog race - incomplete data"
dubo_2025-04-12_400_5,DUBO,2025-04-12,,400,5,"Jill's On Scotch","Single dog race - incomplete data"
dubo_2025-04-12_400_M,DUBO,2025-04-12,,400,M,"Stiff Luck","Single dog race - incomplete data"
grdn_2025-04-12_272_4_5,GRDN,2025-04-12,,272,4/5,"Wow Party Time","Single dog race - incomplete data"
grdn_2025-04-12_400_4_5,GRDN,2025-04-12,,400,4/5,Shintaro,"Single dog race - incomplete data"
grdn_2025-04-12_515_4_5,GRDN,2025-04-12,,515,4/5,"Irinka Lindsay","Single dog race - incomplete data"
grdn_2025-04-12_515_5,GRDN,2025-04-12,,515,5,"Solar Habit","Single dog race - incomplete data"
grdn_2025-04-12_600_5,GRDN,2025-04-12,,600,5,Bardwell,"Single dog race - incomplete data"
mea_2025-04-12_525_Mixed_4_5,MEA,2025-04-12,,525,"Mixed 4/5",HARVINGTON,"Single dog race - incomplete data"
mea_2025-04-12_525_Mixed_6_7,MEA,2025-04-12,,525,"Mixed 6/7","MEPUNGA DONNA","Single dog race - incomplete data"
mea_2025-04-12_600_Mixed_3_4,MEA,2025-04-12,,600,"Mixed 3/4","Dotty's Gift","Single dog race - incomplete data"
tamw_2025-04-12_402_NG,TAMW,2025-04-12,,402,NG,"Rustic Rango","Single dog race - incomplete data"
tare_2025-04-12_300_4,TARE,2025-04-12,,300,4,"Kiarni Black Ace","Single dog race - incomplete data"
tare_2025-04-12_300_NG1-4,TARE,2025-04-12,,300,NG1-4,"Bedazzled Jewel","Single dog race - incomplete data"
w_pk_2025-04-12_520_M,W_PK,2025-04-12,,520,M,"Honey Badger","Single dog race - incomplete data"
ben_2025-04-11_425_Grade_5,BEN,2025-04-11,,425,"Grade 5","Single Flicker","Single dog race - incomplete data"
gawl_2025-04-11_400_6,GAWL,2025-04-11,,400,6,"Gin And Juice","Single dog race - incomplete data"
gawl_2025-04-11_531_SE,GAWL,2025-04-11,,531,SE,Booterstown,"Single dog race - incomplete data"
gawl_2025-04-11_643_5_6,GAWL,2025-04-11,,643,5/6,"Canya Extreme","Single dog race - incomplete data"
gee_2025-04-11_460_Mixed_6_7_Heat,GEE,2025-04-11,,460,"Mixed 6/7 Heat","PERLE NOIR","Single dog race - incomplete data"
goul_2025-04-11_350_M3,GOUL,2025-04-11,,350,M3,"Despicable Zara","Single dog race - incomplete data"
grdn_2025-04-11_400_M,GRDN,2025-04-11,,400,M,"Let's Trot Will","Single dog race - incomplete data"
grdn_2025-04-11_400_M1_M2_M3,GRDN,2025-04-11,,400,M1/M2/M3,"She's A Robbo","Single dog race - incomplete data"
grdn_2025-04-11_515_4_5,GRDN,2025-04-11,,515,4/5,"Tilly Robbo","Single dog race - incomplete data"
hor_2025-04-11_410_Grade_6,HOR,2025-04-11,,410,"Grade 6","TIME FOR TEA","Single dog race - incomplete data"
hor_2025-04-11_410_Maiden,HOR,2025-04-11,,410,Maiden,"HESKET HORNET","Single dog race - incomplete data"
hor_2025-04-11_410_Mixed_4_5,HOR,2025-04-11,,410,"Mixed 4/5","Sleek Blazer","Single dog race - incomplete data"
hor_2025-04-11_410_Mixed_6_7,HOR,2025-04-11,,410,"Mixed 6/7","Parwan's Star","Single dog race - incomplete data"
hor_2025-04-11_485_Mixed_4_5,HOR,2025-04-11,,485,"Mixed 4/5","RADAR'S PATROL","Single dog race - incomplete data"
mand_2025-04-11_300_4_5,MAND,2025-04-11,,300,4/5,"Buddy's Mate","Single dog race - incomplete data"
mand_2025-04-11_300_5_6,MAND,2025-04-11,,300,5/6,"Fearless Two","Single dog race - incomplete data"
mand_2025-04-11_400_4_5,MAND,2025-04-11,,400,4/5,"West On Kaiser","Single dog race - incomplete data"
mand_2025-04-11_400_5,MAND,2025-04-11,,400,5,Manjarin,"Single dog race - incomplete data"
mand_2025-04-11_488_4,MAND,2025-04-11,,488,4,"Kentish Lass","Single dog race - incomplete data"
rich_2025-04-11_320_4_5,RICH,2025-04-11,,320,4/5,"Baby Blossom","Single dog race - incomplete data"
rich_2025-04-11_320_M,RICH,2025-04-11,,320,M,"Big Keith","Single dog race - incomplete data"
rich_2025-04-11_401_4_5,RICH,2025-04-11,,401,4/5,"LITTLE TIME","Single dog race - incomplete data"
tvle_2025-04-11_380_M,TVLE,2025-04-11,,380,M,Zydeco,"Single dog race - incomplete data"
war_2025-04-11_460_Mixed_4_5,WAR,2025-04-11,,460,"Mixed 4/5","Wise Abalone","Single dog race - incomplete data"
apth_2025-04-10_520_M_6,APTH,2025-04-10,,520,M/6,"Trendy Art","Single dog race - incomplete data"
ap_k_2025-04-10_530_5,AP_K,2025-04-10,,530,5,"Stunning Mouse","Single dog race - incomplete data"
ap_k_2025-04-10_530_6,AP_K,2025-04-10,,530,6,"Brother Bilo","Single dog race - incomplete data"
ap_k_2025-04-10_595_OPEN,AP_K,2025-04-10,,595,OPEN,"PALDRON BALE","Single dog race - incomplete data"
ap_k_2025-04-10_730_OPEN,AP_K,2025-04-10,,730,OPEN,"VISTA ARGON","Single dog race - incomplete data"
caso_2025-04-10_300_M,CASO,2025-04-10,,300,M,"Robell Tommy","Single dog race - incomplete data"
caso_2025-04-10_411_4_5,CASO,2025-04-10,,411,4/5,"Nitro Slim","Single dog race - incomplete data"
dapt_2025-04-10_520_M,DAPT,2025-04-10,,520,M,"Vintage Flair","Single dog race - incomplete data"
mand_2025-04-10_300_3_4,MAND,2025-04-10,,300,3/4,"Edith Hook","Single dog race - incomplete data"
mand_2025-04-10_300_4,MAND,2025-04-10,,300,4,"Liberty Star","Single dog race - incomplete data"
mand_2025-04-10_300_4_5,MAND,2025-04-10,,300,4/5,Epicentre,"Single dog race - incomplete data"
mand_2025-04-10_300_5,MAND,2025-04-10,,300,5,"Liberty Rules","Single dog race - incomplete data"
mt_g_2025-04-10_305_M,MT_G,2025-04-10,,305,M,"Bone Stock","Single dog race - incomplete data"
mt_g_2025-04-10_305_TG1-4W,MT_G,2025-04-10,,305,TG1-4W,"Aston Chief","Single dog race - incomplete data"
mt_g_2025-04-10_512_TG1-4W,MT_G,2025-04-10,,512,TG1-4W,"Bali Unleashed","Single dog race - incomplete data"
musw_2025-04-10_336_5,MUSW,2025-04-10,,336,5,"Mini Quinn","Single dog race - incomplete data"
musw_2025-04-10_336_M,MUSW,2025-04-10,,336,M,"Jean's Rum","Single dog race - incomplete data"
musw_2025-04-10_336_M2_M3,MUSW,2025-04-10,,336,M2/M3,Wookey,"Single dog race - incomplete data"
musw_2025-04-10_431_5,MUSW,2025-04-10,,431,5,"Canya Please","Single dog race - incomplete data"
san_2025-04-10_515_Grade_5,SAN,2025-04-10,,515,"Grade 5",ANNA,"Single dog race - incomplete data"
she_2025-04-10_390_Grade_5,SHE,2025-04-10,,390,"Grade 5","Mini Minion","Single dog race - incomplete data"
she_2025-04-10_390_Grade_6,SHE,2025-04-10,,390,"Grade 6","Good Girl Kiwi","Single dog race - incomplete data"
she_2025-04-10_390_Maiden,SHE,2025-04-10,,390,Maiden,"GUACAMOLE IRISH","Single dog race - incomplete data"
she_2025-04-10_450_Grade_5,SHE,2025-04-10,,450,"Grade 5","Jellicent Bale","Single dog race - incomplete data"
